institution,unitid,state,control,carnegie,quarter,event_q,post,intl_share,total_enroll,ai_addressed,n_ai_terms,text_len,prohibition_present,detector_surveillance_present,misconduct_framing_present,sanction_present,permitted_use_present,disclosure_present,appeal_present,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
Carnegie Mellon University,211440,PA,Private,R1,2025Q1,9,1,0.4402,16002.0,0,0.0,1646.0,0,0,0,0,0,0,0,0,0,0,0,0
Carnegie Mellon University,211440,PA,Private,R1,2025Q2,10,1,0.4402,16002.0,0,0.0,1642.0,0,0,0,0,0,0,0,0,0,0,0,0
Carnegie Mellon University,211440,PA,Private,R1,2025Q3,11,1,0.4402,16002.0,0,0.0,1642.0,0,0,0,0,0,0,0,0,0,0,0,0
Carnegie Mellon University,211440,PA,Private,R1,2025Q4,12,1,0.4402,16002.0,0,0.0,1619.0,0,0,0,0,0,0,0,0,0,0,0,0
Carnegie Mellon University,211440,PA,Private,R1,2026Q1,13,1,0.4402,16002.0,0,0.0,1619.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2021Q1,-7,0,0.1033,22344.0,0,0.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2021Q2,-6,0,0.1033,22344.0,1,10.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2021Q3,-5,0,0.1033,22344.0,1,10.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2021Q4,-4,0,0.1033,22344.0,1,10.0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2022Q1,-3,0,0.1033,22344.0,1,10.0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2022Q2,-2,0,0.1033,22344.0,1,31.0,3304.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2022Q3,-1,0,0.1033,22344.0,1,10.0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2022Q4,0,1,0.1033,22344.0,1,10.0,1829.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2023Q1,1,1,0.1033,22344.0,1,10.0,1829.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2023Q2,2,1,0.1033,22344.0,1,10.0,1829.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2023Q3,3,1,0.1033,22344.0,1,10.0,1847.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2023Q4,4,1,0.1033,22344.0,1,10.0,1847.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2024Q1,5,1,0.1033,22344.0,1,10.0,1847.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2024Q2,6,1,0.1033,22344.0,1,10.0,1847.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2024Q3,7,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2024Q4,8,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2025Q1,9,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2025Q2,10,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2025Q3,11,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2025Q4,12,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Drexel University,212054,PA,Private,R1,2026Q1,13,1,0.1033,22344.0,1,25.0,2153.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2021Q1,-7,0,0.1359,7394.0,0,0.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2021Q2,-6,0,0.1359,7394.0,0,0.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2021Q3,-5,0,0.1359,7394.0,0,0.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2021Q4,-4,0,0.1359,7394.0,0,0.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2022Q1,-3,0,0.1359,7394.0,0,0.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2022Q2,-2,0,0.1359,7394.0,0,0.0,656.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2022Q3,-1,0,0.1359,7394.0,0,0.0,656.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2022Q4,0,1,0.1359,7394.0,0,0.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2023Q1,1,1,0.1359,7394.0,0,0.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2023Q2,2,1,0.1359,7394.0,0,0.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2023Q3,3,1,0.1359,7394.0,0,0.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2023Q4,4,1,0.1359,7394.0,0,0.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2024Q1,5,1,0.1359,7394.0,0,0.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2024Q2,6,1,0.1359,7394.0,0,0.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2024Q3,7,1,0.1359,7394.0,0,0.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2024Q4,8,1,0.1359,7394.0,0,0.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2025Q1,9,1,0.1359,7394.0,0,0.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2025Q2,10,1,0.1359,7394.0,0,0.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh University,213543,PA,Private,R1,2025Q3,11,1,0.1359,7394.0,1,7.0,710.0,0,0,0,0,0,1,0,0,0,1,-1,1
Lehigh University,213543,PA,Private,R1,2025Q4,12,1,0.1359,7394.0,1,7.0,786.0,0,0,0,0,0,1,0,0,0,1,-1,1
Lehigh University,213543,PA,Private,R1,2026Q1,13,1,0.1359,7394.0,1,7.0,825.0,0,0,0,0,0,1,0,0,0,1,-1,1
University of Pennsylvania,215062,PA,Private,R1,2021Q1,-7,0,0.2458,28201.0,0,0.0,557.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2021Q2,-6,0,0.2458,28201.0,0,0.0,557.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2021Q3,-5,0,0.2458,28201.0,0,0.0,552.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2021Q4,-4,0,0.2458,28201.0,0,0.0,552.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2022Q1,-3,0,0.2458,28201.0,0,0.0,552.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2022Q2,-2,0,0.2458,28201.0,0,0.0,552.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2022Q3,-1,0,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2022Q4,0,1,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2023Q1,1,1,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2023Q2,2,1,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2023Q3,3,1,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2023Q4,4,1,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2024Q1,5,1,0.2458,28201.0,0,0.0,560.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2024Q2,6,1,0.2458,28201.0,1,15.0,1002.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2024Q3,7,1,0.2458,28201.0,1,15.0,1002.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2024Q4,8,1,0.2458,28201.0,1,15.0,1002.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2025Q1,9,1,0.2458,28201.0,1,15.0,2548.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2025Q2,10,1,0.2458,28201.0,1,15.0,2548.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2025Q3,11,1,0.2458,28201.0,1,15.0,2548.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2025Q4,12,1,0.2458,28201.0,1,16.0,2548.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Pennsylvania,215062,PA,Private,R1,2026Q1,13,1,0.2458,28201.0,1,16.0,2548.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2021Q1,-7,0,0.058,33196.0,0,0.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2021Q2,-6,0,0.058,33196.0,0,0.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2021Q3,-5,0,0.058,33196.0,0,0.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2021Q4,-4,0,0.058,33196.0,0,0.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2022Q1,-3,0,0.058,33196.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2022Q2,-2,0,0.058,33196.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2022Q3,-1,0,0.058,33196.0,0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2022Q4,0,1,0.058,33196.0,0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2023Q1,1,1,0.058,33196.0,0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2023Q2,2,1,0.058,33196.0,0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0
Temple University,216339,PA,Public,R1,2023Q3,3,1,0.058,33196.0,1,74.0,2422.0,1,1,1,1,1,0,0,0,4,1,3,5
Temple University,216339,PA,Public,R1,2023Q4,4,1,0.058,33196.0,1,74.0,2422.0,1,1,1,1,1,0,0,0,4,1,3,5
Temple University,216339,PA,Public,R1,2024Q1,5,1,0.058,33196.0,1,74.0,2422.0,1,1,1,1,1,0,0,0,4,1,3,5
Temple University,216339,PA,Public,R1,2024Q2,6,1,0.058,33196.0,1,81.0,2423.0,1,1,1,1,1,0,0,0,4,1,3,5
Temple University,216339,PA,Public,R1,2024Q3,7,1,0.058,33196.0,1,81.0,2423.0,1,1,1,1,1,0,0,0,4,1,3,5
Temple University,216339,PA,Public,R1,2024Q4,8,1,0.058,33196.0,1,81.0,2423.0,1,1,1,1,1,0,0,0,4,1,3,5
Temple University,216339,PA,Public,R1,2025Q1,9,1,0.058,33196.0,1,127.0,3949.0,1,1,1,1,1,0,0,1,4,2,2,6
Temple University,216339,PA,Public,R1,2025Q2,10,1,0.058,33196.0,1,127.0,3949.0,1,1,1,1,1,0,0,1,4,2,2,6
Temple University,216339,PA,Public,R1,2025Q3,11,1,0.058,33196.0,1,127.0,3949.0,1,1,1,1,1,0,0,1,4,2,2,6
Temple University,216339,PA,Public,R1,2025Q4,12,1,0.058,33196.0,1,129.0,4101.0,1,1,1,1,1,1,0,1,4,3,1,7
Temple University,216339,PA,Public,R1,2026Q1,13,1,0.058,33196.0,1,129.0,4101.0,1,1,1,1,1,1,0,1,4,3,1,7
Vanderbilt University,221999,TN,Private,R1,2021Q1,-7,0,0.125,13710.0,0,0.0,7103.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2021Q2,-6,0,0.125,13710.0,0,0.0,7103.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2021Q3,-5,0,0.125,13710.0,0,0.0,7316.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2021Q4,-4,0,0.125,13710.0,0,0.0,7316.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2022Q1,-3,0,0.125,13710.0,0,0.0,7316.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2022Q2,-2,0,0.125,13710.0,0,0.0,7316.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2022Q3,-1,0,0.125,13710.0,0,0.0,7316.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2022Q4,0,1,0.125,13710.0,0,0.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2023Q1,1,1,0.125,13710.0,0,0.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2023Q2,2,1,0.125,13710.0,0,0.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2023Q3,3,1,0.125,13710.0,0,0.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2023Q4,4,1,0.125,13710.0,0,0.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2024Q1,5,1,0.125,13710.0,1,65.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2024Q2,6,1,0.125,13710.0,1,65.0,7627.0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,221999,TN,Private,R1,2024Q3,7,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
Vanderbilt University,221999,TN,Private,R1,2024Q4,8,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
Vanderbilt University,221999,TN,Private,R1,2025Q1,9,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
Vanderbilt University,221999,TN,Private,R1,2025Q2,10,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
Vanderbilt University,221999,TN,Private,R1,2025Q3,11,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
Vanderbilt University,221999,TN,Private,R1,2025Q4,12,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
Vanderbilt University,221999,TN,Private,R1,2026Q1,13,1,0.125,13710.0,1,103.0,7627.0,1,1,1,1,0,1,0,1,4,2,2,6
University of Houston,225511,TX,Public,R1,2021Q1,-7,0,0.0939,46700.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2021Q2,-6,0,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2021Q3,-5,0,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2021Q4,-4,0,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2022Q1,-3,0,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2022Q2,-2,0,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2022Q3,-1,0,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2022Q4,0,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2023Q1,1,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2023Q2,2,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2023Q3,3,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2023Q4,4,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2024Q1,5,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2024Q2,6,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2024Q3,7,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2024Q4,8,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2025Q1,9,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2025Q2,10,1,0.0939,46700.0,0,0.0,6511.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2025Q3,11,1,0.0939,46700.0,0,0.0,6785.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2025Q4,12,1,0.0939,46700.0,0,0.0,6785.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Houston,225511,TX,Public,R1,2026Q1,13,1,0.0939,46700.0,0,0.0,6785.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2021Q1,-7,0,0.2759,8672.0,0,0.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2021Q2,-6,0,0.2759,8672.0,0,0.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2021Q3,-5,0,0.2759,8672.0,0,0.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2021Q4,-4,0,0.2759,8672.0,0,0.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2022Q1,-3,0,0.2759,8672.0,0,0.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2022Q2,-2,0,0.2759,8672.0,0,0.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2022Q3,-1,0,0.2759,8672.0,0,0.0,434.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2022Q4,0,1,0.2759,8672.0,0,0.0,434.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2023Q1,1,1,0.2759,8672.0,0,0.0,434.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2023Q2,2,1,0.2759,8672.0,0,0.0,437.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2023Q3,3,1,0.2759,8672.0,0,0.0,437.0,0,0,0,0,0,0,0,0,0,0,0,0
Rice University,227757,TX,Private,R1,2023Q4,4,1,0.2759,8672.0,1,15.0,607.0,0,0,0,0,1,1,0,0,0,2,-2,2
Rice University,227757,TX,Private,R1,2024Q1,5,1,0.2759,8672.0,1,15.0,607.0,0,0,0,0,1,1,0,0,0,2,-2,2
Rice University,227757,TX,Private,R1,2024Q2,6,1,0.2759,8672.0,1,15.0,607.0,0,0,0,0,1,1,0,0,0,2,-2,2
Rice University,227757,TX,Private,R1,2024Q3,7,1,0.2759,8672.0,1,15.0,607.0,0,0,0,0,1,1,0,0,0,2,-2,2
Rice University,227757,TX,Private,R1,2024Q4,8,1,0.2759,8672.0,1,15.0,607.0,0,0,0,0,1,1,0,0,0,2,-2,2
Rice University,227757,TX,Private,R1,2025Q1,9,1,0.2759,8672.0,1,15.0,607.0,0,0,0,1,1,1,0,0,1,2,-1,3
Rice University,227757,TX,Private,R1,2025Q2,10,1,0.2759,8672.0,1,15.0,607.0,0,1,1,1,1,1,0,0,3,2,1,5
Rice University,227757,TX,Private,R1,2025Q3,11,1,0.2759,8672.0,1,15.0,607.0,0,1,1,1,1,1,0,0,3,2,1,5
Rice University,227757,TX,Private,R1,2025Q4,12,1,0.2759,8672.0,1,15.0,607.0,0,1,1,1,1,1,0,0,3,2,1,5
Rice University,227757,TX,Private,R1,2026Q1,13,1,0.2759,8672.0,1,15.0,607.0,0,1,1,1,1,1,0,0,3,2,1,5
Texas A & M University,228723,TX,Public,R1,2021Q1,-7,0,0.0736,74014.0,0,0.0,421.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2021Q2,-6,0,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2021Q3,-5,0,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2021Q4,-4,0,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2022Q1,-3,0,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2022Q2,-2,0,0.0736,74014.0,0,0.0,220.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2022Q3,-1,0,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2022Q4,0,1,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2023Q1,1,1,0.0736,74014.0,0,0.0,263.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2023Q2,2,1,0.0736,74014.0,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2023Q3,3,1,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2023Q4,4,1,0.0736,74014.0,0,0.0,425.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2024Q1,5,1,0.0736,74014.0,0,0.0,656.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2024Q2,6,1,0.0736,74014.0,0,0.0,660.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2024Q3,7,1,0.0736,74014.0,0,0.0,709.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2024Q4,8,1,0.0736,74014.0,1,45.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2025Q1,9,1,0.0736,74014.0,1,40.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2025Q2,10,1,0.0736,74014.0,1,45.0,752.0,0,0,0,0,0,0,0,0,0,0,0,0
Texas A & M University,228723,TX,Public,R1,2025Q3,11,1,0.0736,74014.0,1,61.0,1149.0,0,0,1,0,0,0,0,0,1,0,1,1
Texas A & M University,228723,TX,Public,R1,2025Q4,12,1,0.0736,74014.0,1,60.0,1140.0,0,0,1,0,0,0,0,0,1,0,1,1
Texas A & M University,228723,TX,Public,R1,2026Q1,13,1,0.0736,74014.0,1,64.0,1140.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Texas at Arlington,228769,TX,Public,R1,2021Q1,-7,0,0.1387,43946.0,0,0.0,4276.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2021Q2,-6,0,0.1387,43946.0,0,0.0,4276.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2021Q3,-5,0,0.1387,43946.0,0,0.0,4276.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2021Q4,-4,0,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2022Q1,-3,0,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2022Q2,-2,0,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2022Q3,-1,0,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2022Q4,0,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2023Q1,1,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2023Q2,2,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2023Q3,3,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2023Q4,4,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2024Q1,5,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
