institution,unitid,state,control,carnegie,page_type,timestamp,statuscode,digest,original_url,archived_url,local_path,bytes
Arizona State University,104151,AZ,Public,R1,ai,20250409085834,200,,provost_asu_edu_academic_integrity_officers_ai_officer_lisa_m_anderson,,data/snapshots_raw/104151/ai/provost_asu_edu_academic_integrity_officers_ai_officer_lisa_m_anderson__20250409085834.html,34108
Arizona State University,104151,AZ,Public,R1,ai,20240728201356,200,,provost_asu_edu_academic_integrity_officers_ai_officer_lisa_murphy,,data/snapshots_raw/104151/ai/provost_asu_edu_academic_integrity_officers_ai_officer_lisa_murphy__20240728201356.html,34012
Arizona State University,104151,AZ,Public,R1,ai,20250409084757,200,,provost_asu_edu_academic_integrity_officers_ai_officer_stephani_etheridge_woodso,,data/snapshots_raw/104151/ai/provost_asu_edu_academic_integrity_officers_ai_officer_stephani_etheridge_woodso__20250409084757.html,34157
Arizona State University,104151,AZ,Public,R1,ai,20240727223623,200,,provost_asu_edu_academic_integrity_officers_ai_officer_travis_leybeck,,data/snapshots_raw/104151/ai/provost_asu_edu_academic_integrity_officers_ai_officer_travis_leybeck__20240727223623.html,34098
Arizona State University,104151,AZ,Public,R1,ai,20230612183024,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20230612183024.html,54403
Arizona State University,104151,AZ,Public,R1,ai,20230705190247,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20230705190247.html,54348
Arizona State University,104151,AZ,Public,R1,ai,20240123204024,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20240123204024.html,13198
Arizona State University,104151,AZ,Public,R1,ai,20240228204157,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20240228204157.html,56229
Arizona State University,104151,AZ,Public,R1,ai,20240324185538,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20240324185538.html,13277
Arizona State University,104151,AZ,Public,R1,ai,20240619084153,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20240619084153.html,56111
Arizona State University,104151,AZ,Public,R1,ai,20250119010314,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20250119010314.html,57387
Arizona State University,104151,AZ,Public,R1,ai,20250415160305,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20250415160305.html,14320
Arizona State University,104151,AZ,Public,R1,ai,20250520010035,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20250520010035.html,56264
Arizona State University,104151,AZ,Public,R1,ai,20250801214907,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20250801214907.html,12090
Arizona State University,104151,AZ,Public,R1,ai,20250829182254,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20250829182254.html,12073
Arizona State University,104151,AZ,Public,R1,ai,20250914032815,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20250914032815.html,56338
Arizona State University,104151,AZ,Public,R1,ai,20251004203422,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20251004203422.html,56310
Arizona State University,104151,AZ,Public,R1,ai,20251011210441,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20251011210441.html,56370
Arizona State University,104151,AZ,Public,R1,ai,20251101135204,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20251101135204.html,16100
Arizona State University,104151,AZ,Public,R1,ai,20260114145717,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20260114145717.html,73032
Arizona State University,104151,AZ,Public,R1,ai,20260410080451,200,,provost_asu_edu_generative_ai,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai__20260410080451.html,17119
Arizona State University,104151,AZ,Public,R1,ai,20230927152612,200,,provost_asu_edu_generative_ai_community_of_practice,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_community_of_practice__20230927152612.html,44411
Arizona State University,104151,AZ,Public,R1,ai,20240221015159,200,,provost_asu_edu_generative_ai_community_of_practice,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_community_of_practice__20240221015159.html,44152
Arizona State University,104151,AZ,Public,R1,ai,20240605165329,200,,provost_asu_edu_generative_ai_community_of_practice,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_community_of_practice__20240605165329.html,44035
Arizona State University,104151,AZ,Public,R1,ai,20230923052340,200,,provost_asu_edu_generative_ai_faqs,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_faqs__20230923052340.html,57096
Arizona State University,104151,AZ,Public,R1,ai,20231210000057,200,,provost_asu_edu_generative_ai_faqs,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_faqs__20231210000057.html,57104
Arizona State University,104151,AZ,Public,R1,ai,20240516215321,200,,provost_asu_edu_generative_ai_faqs,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_faqs__20240516215321.html,56778
Arizona State University,104151,AZ,Public,R1,ai,20241007055621,200,,provost_asu_edu_generative_ai_faqs,,data/snapshots_raw/104151/ai/provost_asu_edu_generative_ai_faqs__20241007055621.html,56928
Arizona State University,104151,AZ,Public,R1,integrity,20210113184519,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20210113184519.html,119927
Arizona State University,104151,AZ,Public,R1,integrity,20210219104254,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20210219104254.html,105351
Arizona State University,104151,AZ,Public,R1,integrity,20210413110708,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20210413110708.html,106171
Arizona State University,104151,AZ,Public,R1,integrity,20210723154930,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20210723154930.html,105830
Arizona State University,104151,AZ,Public,R1,integrity,20210822110128,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20210822110128.html,104387
Arizona State University,104151,AZ,Public,R1,integrity,20211119205104,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20211119205104.html,105957
Arizona State University,104151,AZ,Public,R1,integrity,20211203153745,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20211203153745.html,105918
Arizona State University,104151,AZ,Public,R1,integrity,20220107061034,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20220107061034.html,106061
Arizona State University,104151,AZ,Public,R1,integrity,20220222225233,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20220222225233.html,107558
Arizona State University,104151,AZ,Public,R1,integrity,20220418012605,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20220418012605.html,102926
Arizona State University,104151,AZ,Public,R1,integrity,20220715131234,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20220715131234.html,21565
Arizona State University,104151,AZ,Public,R1,integrity,20220930000812,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20220930000812.html,88297
Arizona State University,104151,AZ,Public,R1,integrity,20221229055212,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20221229055212.html,83899
Arizona State University,104151,AZ,Public,R1,integrity,20230218031905,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20230218031905.html,9445
Arizona State University,104151,AZ,Public,R1,integrity,20230318152546,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20230318152546.html,41775
Arizona State University,104151,AZ,Public,R1,integrity,20230630102658,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20230630102658.html,41624
Arizona State University,104151,AZ,Public,R1,integrity,20240325031939,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20240325031939.html,9691
Arizona State University,104151,AZ,Public,R1,integrity,20240825161151,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20240825161151.html,9597
Arizona State University,104151,AZ,Public,R1,integrity,20241229001811,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20241229001811.html,40957
Arizona State University,104151,AZ,Public,R1,integrity,20250101054923,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20250101054923.html,40957
Arizona State University,104151,AZ,Public,R1,integrity,20250223193925,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20250223193925.html,9765
Arizona State University,104151,AZ,Public,R1,integrity,20250306034633,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20250306034633.html,41491
Arizona State University,104151,AZ,Public,R1,integrity,20250414161031,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20250414161031.html,9763
Arizona State University,104151,AZ,Public,R1,integrity,20250617152708,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20250617152708.html,41216
Arizona State University,104151,AZ,Public,R1,integrity,20250819091441,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20250819091441.html,8342
Arizona State University,104151,AZ,Public,R1,integrity,20251019074537,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20251019074537.html,8407
Arizona State University,104151,AZ,Public,R1,integrity,20251107032724,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20251107032724.html,45311
Arizona State University,104151,AZ,Public,R1,integrity,20251121083640,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20251121083640.html,9412
Arizona State University,104151,AZ,Public,R1,integrity,20260511211254,200,,provost_asu_edu_academic_integrity,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity__20260511211254.html,46265
Arizona State University,104151,AZ,Public,R1,integrity,20210113184605,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20210113184605.html,125558
Arizona State University,104151,AZ,Public,R1,integrity,20210117024604,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20210117024604.html,125409
Arizona State University,104151,AZ,Public,R1,integrity,20210413174435,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20210413174435.html,111406
Arizona State University,104151,AZ,Public,R1,integrity,20210414030257,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20210414030257.html,111460
Arizona State University,104151,AZ,Public,R1,integrity,20210514032928,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20210514032928.html,112205
Arizona State University,104151,AZ,Public,R1,integrity,20211022024620,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20211022024620.html,111243
Arizona State University,104151,AZ,Public,R1,integrity,20211124203048,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20211124203048.html,111317
Arizona State University,104151,AZ,Public,R1,integrity,20220121031915,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20220121031915.html,112932
Arizona State University,104151,AZ,Public,R1,integrity,20220715131251,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20220715131251.html,23239
Arizona State University,104151,AZ,Public,R1,integrity,20220810194449,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20220810194449.html,106879
Arizona State University,104151,AZ,Public,R1,integrity,20230208031442,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20230208031442.html,89090
Arizona State University,104151,AZ,Public,R1,integrity,20230318152546,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20230318152546.html,49016
Arizona State University,104151,AZ,Public,R1,integrity,20230528123145,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20230528123145.html,48920
Arizona State University,104151,AZ,Public,R1,integrity,20231210163202,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20231210163202.html,48859
Arizona State University,104151,AZ,Public,R1,integrity,20240529081730,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20240529081730.html,48418
Arizona State University,104151,AZ,Public,R1,integrity,20240825161151,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20240825161151.html,11933
Arizona State University,104151,AZ,Public,R1,integrity,20241007044003,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20241007044003.html,48568
Arizona State University,104151,AZ,Public,R1,integrity,20241208115524,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20241208115524.html,11908
Arizona State University,104151,AZ,Public,R1,integrity,20250218185315,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20250218185315.html,49657
Arizona State University,104151,AZ,Public,R1,integrity,20250419204554,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20250419204554.html,12399
Arizona State University,104151,AZ,Public,R1,integrity,20250828123739,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20250828123739.html,10603
Arizona State University,104151,AZ,Public,R1,integrity,20251007180259,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20251007180259.html,49447
Arizona State University,104151,AZ,Public,R1,integrity,20251019101714,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20251019101714.html,10679
Arizona State University,104151,AZ,Public,R1,integrity,20260123104420,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20260123104420.html,54040
Arizona State University,104151,AZ,Public,R1,integrity,20260413013524,200,,provost_asu_edu_academic_integrity_impact,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_impact__20260413013524.html,11692
Arizona State University,104151,AZ,Public,R1,integrity,20230923035200,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20230923035200.html,42438
Arizona State University,104151,AZ,Public,R1,integrity,20240221011622,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20240221011622.html,42383
Arizona State University,104151,AZ,Public,R1,integrity,20240704113630,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20240704113630.html,42057
Arizona State University,104151,AZ,Public,R1,integrity,20240705173107,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20240705173107.html,42058
Arizona State University,104151,AZ,Public,R1,integrity,20240715172622,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20240715172622.html,42057
Arizona State University,104151,AZ,Public,R1,integrity,20240811092152,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20240811092152.html,42057
Arizona State University,104151,AZ,Public,R1,integrity,20250318001451,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20250318001451.html,42894
Arizona State University,104151,AZ,Public,R1,integrity,20251107025748,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20251107025748.html,61495
Arizona State University,104151,AZ,Public,R1,integrity,20260209233032,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20260209233032.html,62191
Arizona State University,104151,AZ,Public,R1,integrity,20260511204757,200,,provost_asu_edu_academic_integrity_pledge,,data/snapshots_raw/104151/integrity/provost_asu_edu_academic_integrity_pledge__20260511204757.html,62408
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20210414233404,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20210414233404.html,30066
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20211009025943,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20211009025943.html,28573
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20220110142937,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20220110142937.html,28584
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20220709035524,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20220709035524.html,28911
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20220926151447,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20220926151447.html,28975
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20240412120624,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20240412120624.html,29067
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20250502205630,200,,catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_collegesandprograms_collegeofengineering_computersciencesoft__20250502205630.html,29067
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,ai,20240606065245,200,,catalog_calpoly_edu_previouscatalogs_2021_2022_collegesandprograms_collegeofengi,,data/snapshots_raw/110422/ai/catalog_calpoly_edu_previouscatalogs_2021_2022_collegesandprograms_collegeofengi__20240606065245.html,32763
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20250722115022,200,,catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms_uni,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms_uni__20250722115022.html,132388
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20220308164704,200,,catalog_calpoly_edu_previouscatalogs_2019_2020_academicsupportandcampuslife_acad,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_previouscatalogs_2019_2020_academicsupportandcampuslife_acad__20220308164704.html,122757
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20240606064709,200,,catalog_calpoly_edu_previouscatalogs_2021_2022_academicsupportandcampuslife_acad,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_previouscatalogs_2021_2022_academicsupportandcampuslife_acad__20240606064709.html,128542
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20251104012242,200,,catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program__20251104012242.html,184606
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20251105000236,200,,catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program__20251105000236.html,184623
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20251110065753,200,,catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program__20251110065753.html,184660
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20251116111219,200,,catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program__20251116111219.html,184643
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20260307205001,200,,catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program,,data/snapshots_raw/110422/integrity/catalog_calpoly_edu_welcome_academic_services_programs_university_honors_program__20260307205001.html,187149
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20210323035117,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20210323035117.html,127177
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20210515111756,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20210515111756.html,123663
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20210613150340,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20210613150340.html,124356
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20210926131937,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20210926131937.html,122870
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20220525181145,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20220525181145.html,124472
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20220705162518,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20220705162518.html,132007
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20230324162740,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20230324162740.html,132070
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20230926095753,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20230926095753.html,132474
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,integrity,20231024220024,200,,www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms,,data/snapshots_raw/110422/integrity/www_catalog_calpoly_edu_academicsupportandcampuslife_academicservicesandprograms__20231024220024.html,132425
University of California-Davis,110644,CA,Public,R1,integrity,20210413155901,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20210413155901.html,41038
University of California-Davis,110644,CA,Public,R1,integrity,20210921230128,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20210921230128.html,47006
University of California-Davis,110644,CA,Public,R1,integrity,20210926230800,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20210926230800.html,47006
University of California-Davis,110644,CA,Public,R1,integrity,20211124174747,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20211124174747.html,47718
University of California-Davis,110644,CA,Public,R1,integrity,20220127025328,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20220127025328.html,48010
University of California-Davis,110644,CA,Public,R1,integrity,20220816004141,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20220816004141.html,47799
University of California-Davis,110644,CA,Public,R1,integrity,20220927022856,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20220927022856.html,48130
University of California-Davis,110644,CA,Public,R1,integrity,20221006021709,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20221006021709.html,13635
University of California-Davis,110644,CA,Public,R1,integrity,20230204150542,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20230204150542.html,64811
University of California-Davis,110644,CA,Public,R1,integrity,20230927091624,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20230927091624.html,67420
University of California-Davis,110644,CA,Public,R1,integrity,20240331030511,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20240331030511.html,9140
University of California-Davis,110644,CA,Public,R1,integrity,20240805093726,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20240805093726.html,36426
University of California-Davis,110644,CA,Public,R1,integrity,20240826003644,200,,ossja_ucdavis_edu_academic_integrity,,data/snapshots_raw/110644/integrity/ossja_ucdavis_edu_academic_integrity__20240826003644.html,9364
