name,donors,pre_rmspe,avg_gap,ratio,p
gsu_grad,125,0.004330007417286304,0.018275345664379068,5.743285088067692,0.38461538461538464
gsu_black,25,0.011554396514924958,0.07229391503857399,6.634296889786275,0.3076923076923077
gsu_ret,25,0.0004910900123951064,-0.03668809903843208,81.11676736011117,0.038461538461538464
csu_ret,208,0.004336639038803409,-0.001466322985439102,1.2114263670930308,0.8592233009708737
