ratio
7.793412674141175
6.67327882093568
24.674387305409574
3.139718201534831
6.041771161506355
1.413149224080163
6.079075665161724
2.0424792707192667
20.828084682867182
5.068863433285947
2.813447989998374
10.766787517142749
7.798382299462741
6.954728757079188
2.175426410202698
6.209662696091898
1.809659815620284
6.567530754087394
5.969677430627885
4.718958074626976
2.121906020052967
3.1010518459230054
0.6983157534852719
1.6500871386059206
4.991528319506851
