institution,unitid,state,control,carnegie,page_type,timestamp,statuscode,digest,original_url,archived_url,local_path,bytes
University of Birmingham,9000026,UK,Public,R1,integrity,20230205070133,200,YDOOQMO5GKXXSUNKULMB43TVP5EIZ7T3,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20230205070133.html,37559
University of Birmingham,9000026,UK,Public,R1,integrity,20230601191039,200,K7DMUZD52LFR34YATQB733I6AB7QRPNI,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20230601191039.html,17098
University of Birmingham,9000026,UK,Public,R1,integrity,20230602142930,200,GOBSK3ISAEAGZUC3BJYXME2JXXNAIVGW,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20230602142930.html,38625
University of Birmingham,9000026,UK,Public,R1,integrity,20240225112438,200,OXKCO3NRMNUVMGJBRME5V56ELE2UYLAP,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20240225112438.html,38854
University of Birmingham,9000026,UK,Public,R1,integrity,20241210170601,200,DXHCUTYCY3Q5X3CB5XJWXN7WNNI27KCD,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20241210170601.html,40012
University of Birmingham,9000026,UK,Public,R1,integrity,20250429070918,200,2V7GEHVLMB5LPRZHBKZCA5IFW4TJCFNH,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20250429070918.html,39353
University of Birmingham,9000026,UK,Public,R1,integrity,20250802224710,200,7IXZZFKQECBE4BYOOMSEXGN47RAVSIIT,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20250802224710.html,39403
University of Birmingham,9000026,UK,Public,R1,integrity,20251206084031,200,EIIGQBKGBOCEW6CDF6BR42QKHLQXSLCK,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20251206084031.html,39635
University of Birmingham,9000026,UK,Public,R1,integrity,20260114072724,200,6SQ5W4JQ44GM7Z2RJAUV7NYY4GRCYVV4,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20260114072724.html,17368
University of Birmingham,9000026,UK,Public,R1,integrity,20260307052612,200,AV5PDAD2LYY6IIZLN7KCPWIK3V2F3WS4,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,,data/snapshots_raw/9000026/integrity/intranet_birmingham_ac_uk_student_academic_support_academic_integrity_support_an__20260307052612.html,39635
University of Nottingham,9000028,UK,Public,R1,integrity,20210414114031,200,EOVVZVBYR5HQXT34QRQKON6NT4APS75D,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20210414114031.html,61002
University of Nottingham,9000028,UK,Public,R1,integrity,20210420062024,200,ZUHG3PIEUC4CSWSWOD5PFNDR5U4NSWYT,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20210420062024.html,61212
University of Nottingham,9000028,UK,Public,R1,integrity,20210728181921,200,ZX6YKYBKXSRR5JWUDO6UMP4YGF2TKNEX,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20210728181921.html,61211
University of Nottingham,9000028,UK,Public,R1,integrity,20211022101909,200,QQDLLKRZCHBLSL3FVQPMA6ZYQF2GZAYE,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20211022101909.html,106498
University of Nottingham,9000028,UK,Public,R1,integrity,20220128174522,200,QMN3RRPYGOSQGLKE7XHD2PN75TRUE2TM,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20220128174522.html,106375
University of Nottingham,9000028,UK,Public,R1,integrity,20220305124607,200,2VO5ULAHPXZRVDVOI444IUNGIRFWUXY3,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20220305124607.html,106273
University of Nottingham,9000028,UK,Public,R1,integrity,20220812183549,200,2ENPRZ3DDUHNYUSCAZK24ULLFCS36SK7,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20220812183549.html,106536
University of Nottingham,9000028,UK,Public,R1,integrity,20220903100831,200,QEWOBCNY2CJRAM5AK4DPGUH527ZOPJHX,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20220903100831.html,57445
University of Nottingham,9000028,UK,Public,R1,integrity,20220916065219,200,UU4ZRK2IL5BTMIXL3YGLYAW7YL6DXHXV,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20220916065219.html,57445
University of Nottingham,9000028,UK,Public,R1,integrity,20221208032220,200,SHFGEOA53UUW3QGNYHNGAO7U2IF5GF47,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,,data/snapshots_raw/9000028/integrity/www_nottingham_ac_uk_academicservices_currentstudents_academic_misconduct_aspx__20221208032220.html,110926
Cardiff University,9000031,UK,Public,R1,integrity,20210120043640,200,A37R77FN5VTSWPN24LQRXI4Z4H7KZNT4,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20210120043640.html,105362
Cardiff University,9000031,UK,Public,R1,integrity,20210414165156,200,KT4Z3BYSHYWTWUO547YDQG733Y5OVRAB,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20210414165156.html,106284
Cardiff University,9000031,UK,Public,R1,integrity,20210418175946,200,NPBI6MU77PCCYF7RVVP2CPFIMXVIHEFM,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20210418175946.html,106284
Cardiff University,9000031,UK,Public,R1,integrity,20210727221005,200,SK3P4EMJVSAKOPUFTFR5GKCWYQAAH53Z,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20210727221005.html,104087
Cardiff University,9000031,UK,Public,R1,integrity,20220120051157,200,K7SPNED5BN7A4GB26WIFLPOMSMSKXTRR,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20220120051157.html,105815
Cardiff University,9000031,UK,Public,R1,integrity,20220121210438,200,YCJPYLH6S3GMMSON7GSKNIA3ME5EK3S4,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20220121210438.html,105816
Cardiff University,9000031,UK,Public,R1,integrity,20220527031603,200,NAELRJRS4CTZDQ6UB67FHEYCIDFCE6SY,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20220527031603.html,105191
Cardiff University,9000031,UK,Public,R1,integrity,20220719082548,200,I37WYT2HRXPLGBDT64RQLUCAQQ35LUAD,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20220719082548.html,24743
Cardiff University,9000031,UK,Public,R1,integrity,20230201124517,200,VGYRZGL3YBE2HIKC5HNXSCTKTJKLERB6,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20230201124517.html,105171
Cardiff University,9000031,UK,Public,R1,integrity,20230531003045,200,TQ6CJ3R47O6TUEDK45LK22OYJP3MOJLR,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20230531003045.html,105172
Cardiff University,9000031,UK,Public,R1,integrity,20240218090155,200,WYCI3V4VKU6E4ISVGKYIKCMUSDGTPAEM,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations/,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20240218090155.html,103826
Cardiff University,9000031,UK,Public,R1,integrity,20240307213334,200,DZASJCEDGZOXQL2YGF5LXN7OZDPZI5VI,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20240307213334.html,20694
Cardiff University,9000031,UK,Public,R1,integrity,20240520061425,200,EDJSYUYSMPEVQA3HDPRSCAPZGE65WLW6,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20240520061425.html,104085
Cardiff University,9000031,UK,Public,R1,integrity,20240724030329,200,AAXZX57CD3R6BZY3M63N4W7CYURJ2K7M,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20240724030329.html,104089
Cardiff University,9000031,UK,Public,R1,integrity,20250621111536,200,3VCVOMH2RICBPMSSPVTBP4C7INTGSX4G,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20250621111536.html,100083
Cardiff University,9000031,UK,Public,R1,integrity,20250905220158,200,BYMKWHVBRSXWFXUZK6JWTXKR6AEE4ILG,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,,data/snapshots_raw/9000031/integrity/www_cardiff_ac_uk_public_information_policies_and_procedures_academic_regulation__20250905220158.html,99834
University of Melbourne,9000045,AU,Public,R1,integrity,20210105090404,200,7UEJTHPUBFO7LNATKYZPC2CAHPZW7X5M,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20210105090404.html,36728
University of Melbourne,9000045,AU,Public,R1,integrity,20210512122613,200,HGUMAFUINEXGJGDFNADQ2PVD5E3RD42P,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20210512122613.html,36735
University of Melbourne,9000045,AU,Public,R1,integrity,20211129092300,200,OOGIHMEYZIQQIPG6XQNBAWS2GEI5UHJJ,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20211129092300.html,35237
University of Melbourne,9000045,AU,Public,R1,integrity,20220308081322,200,P2F3EAEZSPEQF2OG5PAJTXBWZ7ILLRT7,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20220308081322.html,35236
University of Melbourne,9000045,AU,Public,R1,integrity,20220703151604,200,RA55ABBBKIJOJ4YWEXRIBGZ23B5BR2HF,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20220703151604.html,36660
University of Melbourne,9000045,AU,Public,R1,integrity,20221020222649,200,HDJKIL7INR7TNR4UBSHSHCRS3NIP5CJH,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20221020222649.html,36665
University of Melbourne,9000045,AU,Public,R1,integrity,20230307145304,200,KRVPYRNQVIE7KCMZNP2PIDOBXP4SKJ5H,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20230307145304.html,7393
University of Melbourne,9000045,AU,Public,R1,integrity,20230510095719,200,NHPL7J6A6AHLIM7D4VZY3PD6HPJLRUOF,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20230510095719.html,22161
University of Melbourne,9000045,AU,Public,R1,integrity,20231006160056,200,GXWOQAGOHWUY2ONP7JS2QFZLB4SV3QEK,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20231006160056.html,25828
University of Melbourne,9000045,AU,Public,R1,integrity,20231217215323,200,W6POZZPH7NIB654RX3E6KGTB4COHA737,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20231217215323.html,25826
University of Melbourne,9000045,AU,Public,R1,integrity,20240407142007,200,PADF5JHXPJM445HXXA5HUUTCTQCXKNM2,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20240407142007.html,25834
University of Melbourne,9000045,AU,Public,R1,integrity,20240709203130,200,LLYMYUUMB6NYNRE5JGCNPQFDKIZD27JV,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20240709203130.html,26145
University of Melbourne,9000045,AU,Public,R1,integrity,20241015035602,200,YRMEZS4ZQYBF5VDPJOKY7GKJXQT2EGIT,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20241015035602.html,26946
University of Melbourne,9000045,AU,Public,R1,integrity,20250303224529,200,IWE3BSICBJKOF3JJCFHIFPAJBYI6PUQ4,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20250303224529.html,23671
University of Melbourne,9000045,AU,Public,R1,integrity,20250730081728,200,6KKUWDEODSPDRJSYKIAQLTY7IXCTJGMQ,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20250730081728.html,7056
University of Melbourne,9000045,AU,Public,R1,integrity,20260601061257,200,HVVU4S6XB6YMPXUL44CYNWC7GMLMC4X4,https://academicintegrity.unimelb.edu.au/,,data/snapshots_raw/9000045/integrity/academicintegrity_unimelb_edu_au__20260601061257.html,6986
University of Queensland,9000046,AU,Public,R1,integrity,20210226132238,200,2CF4ESB52MAIPATQ4PYBVW7UUNHIRQY3,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20210226132238.html,49427
University of Queensland,9000046,AU,Public,R1,integrity,20220307053514,200,6MNNGE6O4AVXQ333YLJKHZ5RW6NCDTGE,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20220307053514.html,11084
University of Queensland,9000046,AU,Public,R1,integrity,20220407055357,200,E7463Z6DLLGBIQQFGS34LJKJ35WGAMQ2,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20220407055357.html,43020
University of Queensland,9000046,AU,Public,R1,integrity,20221018152120,200,IXGBPDWZPFXEQVKOP3IQARRGLS6FMJR6,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20221018152120.html,62903
University of Queensland,9000046,AU,Public,R1,integrity,20221025102107,200,NXEGRLMXALTPL57I2KVN5T6MK3DJ6FII,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20221025102107.html,62903
University of Queensland,9000046,AU,Public,R1,integrity,20230127140950,200,XEJMZMBINYT7NYTXDRBOHWRM6W4AZK4K,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20230127140950.html,12804
University of Queensland,9000046,AU,Public,R1,integrity,20230228202326,200,G7BSA2BL4VUETQCNAOWSGTYXUMFW2TET,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20230228202326.html,63296
University of Queensland,9000046,AU,Public,R1,integrity,20230523005943,200,XBRCAZGT3RZLTBZBJHZLX24UGDJSMW45,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20230523005943.html,13705
University of Queensland,9000046,AU,Public,R1,integrity,20240106020446,200,3EIRBEK7636EZZCUS6VCFS2DJN6J4CY6,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20240106020446.html,13956
University of Queensland,9000046,AU,Public,R1,integrity,20240401145825,200,FQ677VONLG6U5GKD34BT7CBEWP3ANWPX,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20240401145825.html,75928
University of Queensland,9000046,AU,Public,R1,integrity,20250130133804,200,ZR25FBGFGTARS3S4BOJA3AO6W7AUR7BJ,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20250130133804.html,43342
University of Queensland,9000046,AU,Public,R1,integrity,20250325082807,200,O245CVAPMCKFC2SJSM4FWFM6FXIBVFVL,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20250325082807.html,44141
University of Queensland,9000046,AU,Public,R1,integrity,20250526141941,200,WBKF4YS4NEHT44UTFZEEYPKTCVIIHMOP,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20250526141941.html,139638
University of Queensland,9000046,AU,Public,R1,integrity,20251103041734,200,KOOWZNRXQQO74PZX3CMO6J6QXQOJHFAF,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20251103041734.html,45614
University of Queensland,9000046,AU,Public,R1,integrity,20251116005801,200,4AEWQ7DGMLKMNG2646AUCEJGXQCXXSKK,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20251116005801.html,45638
University of Queensland,9000046,AU,Public,R1,integrity,20251128154259,200,HIN4RSJYBJGMC6YOPFYUKWI5TFIRRGNS,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,,data/snapshots_raw/9000046/integrity/my_uq_edu_au_information_and_services_manage_my_program_student_integrity_and_co__20251128154259.html,142720
University of New South Wales,9000047,AU,Public,R1,integrity,20250815065051,200,VQGGUP4EL5RJY6XNCJZEJ57W3FRBVRR7,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20250815065051.html,39000
University of New South Wales,9000047,AU,Public,R1,integrity,20250907192614,200,LSWUKPBAYJ77ESNWAY3X3SD5WRBWCXA4,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20250907192614.html,39364
University of New South Wales,9000047,AU,Public,R1,integrity,20251029133654,200,TKW6FV33YUIUU7NFJK3FC6BYXFRQCOH4,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20251029133654.html,332760
University of New South Wales,9000047,AU,Public,R1,integrity,20251106234928,200,35Z7YRYLNXZFFAEYUJS6BOMC25AL7ZSL,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20251106234928.html,336508
University of New South Wales,9000047,AU,Public,R1,integrity,20251118013040,200,URT4JOITTXHWW5SQLPXQM54L5TBRYW5T,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20251118013040.html,333736
University of New South Wales,9000047,AU,Public,R1,integrity,20251124051648,200,YNUI3GWB4BNWLD6EW2N2MUEKI6GG6TRN,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20251124051648.html,333734
University of New South Wales,9000047,AU,Public,R1,integrity,20251128191110,200,7EYR6A3F3VVCEDDNVXMUMA2GMAWLRTTG,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20251128191110.html,334096
University of New South Wales,9000047,AU,Public,R1,integrity,20251221220511,200,QSAK6RDOV3MSZVCHIIYUR4KWYPE6BYIR,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20251221220511.html,40102
University of New South Wales,9000047,AU,Public,R1,integrity,20260119161448,200,JVPDSSQTVADUBLANEUBPQVMQOE7XBMNF,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20260119161448.html,337007
University of New South Wales,9000047,AU,Public,R1,integrity,20260308131530,200,IGETMEIS7WTKIOMPTTERUJIW664QTQG3,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20260308131530.html,340068
University of New South Wales,9000047,AU,Public,R1,integrity,20260321005518,200,GQEP34DBU5YRMPP7VBQ55YEZOZK4JJSK,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20260321005518.html,40410
University of New South Wales,9000047,AU,Public,R1,integrity,20260602093833,200,Z73Z47PKLRIW2H2NY6353LTISRZLFMZF,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,,data/snapshots_raw/9000047/integrity/www_unsw_edu_au_student_managing_your_studies_academic_skills_support_toolkit_pl__20260602093833.html,40665
McGill University,9000048,CA,Public,R1,integrity,20250926012554,200,LVBWQT5IDQSRTIOAJPNCKGAETZRAGLMG,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,,data/snapshots_raw/9000048/integrity/www_mcgill_ca_deanofstudents_student_rights_and_conduct_academic_integrity__20250926012554.html,97209
McGill University,9000048,CA,Public,R1,integrity,20260116225342,200,NRJZSRPZHHPAV3F5POTPCTHPJPJNVUW7,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,,data/snapshots_raw/9000048/integrity/www_mcgill_ca_deanofstudents_student_rights_and_conduct_academic_integrity__20260116225342.html,97209
McGill University,9000048,CA,Public,R1,integrity,20260119080929,200,ILEXGF7WOUREOYN2V6TG2AVDHWHKK5GR,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,,data/snapshots_raw/9000048/integrity/www_mcgill_ca_deanofstudents_student_rights_and_conduct_academic_integrity__20260119080929.html,97209
McGill University,9000048,CA,Public,R1,integrity,20260228085601,200,T7KHGBREWKYWAA6ETHPOXXA5GMHP2GU3,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,,data/snapshots_raw/9000048/integrity/www_mcgill_ca_deanofstudents_student_rights_and_conduct_academic_integrity__20260228085601.html,97415
McGill University,9000048,CA,Public,R1,integrity,20260417154400,200,ZMZROOXO7FANX4ROF4YNZTUNGMXPS5LI,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,,data/snapshots_raw/9000048/integrity/www_mcgill_ca_deanofstudents_student_rights_and_conduct_academic_integrity__20260417154400.html,97438
