draw,w_achievement,w_grad,w_quality,w_growth,n_identified,mean_poverty_identified,share_identified_top_pov_quartile
451,0.48430815885946404,0.039558015443152364,0.08785432471449059,0.38827950098289293,5001,0.7508106076809481,0.4405118976204759
452,0.28286592245587266,0.3592530627414192,0.1735388429587999,0.1843421718439083,4780,0.7636010520368866,0.47468619246861926
453,0.7512778932312607,0.010134948119407872,0.2270242725504472,0.01156288609888419,4537,0.7580039023795783,0.468371170376901
454,0.38353774807877095,0.11892644392034271,0.07182440604729043,0.42571140195359597,5124,0.7489122593330109,0.4344262295081967
455,0.5666595897727317,0.035774715698560056,0.32438373440939045,0.07318196011931785,4538,0.753353366183414,0.4587924195680917
456,0.5058645469492231,0.013612339319758351,0.1672026698417353,0.3133204438892832,4814,0.7507610001237991,0.4439135853759867
457,0.5467493394391696,0.23898835496176715,0.12139388333812537,0.09286842226093782,4755,0.7774980194689697,0.5055730809674027
458,0.4509807697837513,0.2377645276532664,0.12937793315177362,0.18187676941120867,4812,0.7708040290846623,0.4898171238570241
459,0.6983015943038715,0.10701755430865856,0.1893044536338854,0.00537639775358459,4565,0.7675333871012433,0.49025191675794083
460,0.4447346182989005,0.23162676347143488,0.05424613014744291,0.2693924880822217,5088,0.7675949170246749,0.47464622641509435
461,0.461200946287097,0.3344218552796162,0.09968700123292498,0.10469019720036184,4876,0.7785377114719083,0.5057424118129614
462,0.6646077942515707,0.0832954759801312,0.1565511548688845,0.09554557489941368,4610,0.7665334067099105,0.4817787418655098
463,0.37424641214730964,0.13116572246691263,0.19454493475924553,0.30004293062653214,4782,0.7537343682626391,0.4510664993726474
464,0.4805866405091703,0.23318865288618063,0.16386796445785123,0.12235674214679783,4702,0.7702506913835354,0.493619736282433
465,0.470313287017838,0.23450051057345916,0.15914870560592415,0.1360374968027786,4718,0.7693433860935198,0.49088596863077577
466,0.27890988639657993,0.1327974315944093,0.11734122108748775,0.47095146092152307,5095,0.7415082605000747,0.41864573110893033
467,0.528886049867903,0.36427458691665365,0.08342771812317974,0.023411645092263695,4895,0.786117288556424,0.5270684371807968
468,0.542692296443032,0.15570341385913652,0.16289532239136945,0.13870896730646207,4672,0.766844172387072,0.4852311643835616
469,0.395898840137273,0.04925821410461878,0.26336925766299457,0.2914736880951137,4713,0.747705726032608,0.4415446636961596
470,0.24165529578508874,0.30070006497025514,0.137224336254142,0.32042030299051416,5008,0.7514306234693039,0.44049520766773165
471,0.32879824515823175,0.1731608317383931,0.1870949043289878,0.3109460187743874,4827,0.7540517931958697,0.4495545887714937
472,0.5581507118289689,0.18346918492041395,0.11683149213739952,0.14154861111321754,4757,0.7729186050655907,0.4961109943241539
473,0.5324951455682841,0.27247211910935354,0.16953004603710095,0.025502689285261247,4663,0.7753759272615622,0.5050396740295947
474,0.37189931296383844,0.2690632697607554,0.13842680392772674,0.22061061334767929,4858,0.7656558964385916,0.4761218608480856
475,0.5510709024196967,0.0615136346287623,0.15633018043106198,0.2310852825204789,4733,0.7592720507774886,0.46418761884639764
476,0.44626466079518046,0.06449738206826273,0.1796583568749497,0.3095796002616072,4792,0.752500412477006,0.44720367278797996
477,0.4222771647972256,0.1888672292523665,0.05228904515198969,0.3365665607984181,5131,0.7599421553159282,0.4568310270902358
478,0.6358356920690957,0.18390323061303143,0.16192980807952864,0.01833126923834438,4629,0.7744218621692351,0.5035644847699287
479,0.2597222598004206,0.22638441208669194,0.06523928039015084,0.44865404772273665,5244,0.7415700526183855,0.41571319603356216
480,0.2331052593723091,0.3874502117257442,0.12203194878047087,0.2574125801214757,5004,0.7578552619051414,0.4536370903277378
481,0.6545279496942557,0.1586179815846689,0.14727987518815533,0.03957419353292013,4638,0.774287672018876,0.5025873221216042
482,0.38508035833358706,0.24754942999701077,0.05463812936295197,0.3127320823064502,5161,0.7610984891455796,0.4576632435574501
483,0.5381904217002593,0.289456913482167,0.14061847427681595,0.031734190540757656,4727,0.7789806860301133,0.5115295113179607
484,0.4283286619699623,0.30291165210956283,0.16349111342820713,0.10526857249226762,4729,0.7705875700201451,0.4941848170860647
485,0.42003348226883075,0.04313461819490903,0.1960680851855154,0.3407638143507449,4802,0.7477355914471047,0.43731778425655976
486,0.48255822885960203,0.0038640743347685175,0.0790930772959837,0.43448461950964584,5039,0.7436050715353564,0.42726731494344117
487,0.43148951795121626,0.1821282837829329,0.08642923890590236,0.2999529593599485,5012,0.7629864997471727,0.46548284118116523
488,0.3012086497565171,0.2732098183570773,0.20453108089516336,0.22105045099124226,4747,0.7587932353335052,0.4655571940172741
489,0.40737522112475544,0.35913807684414834,0.12206878023735575,0.11141792179374045,4842,0.7756523578469188,0.5014456836018174
490,0.5114854705985798,0.26100965148193167,0.07946362213352948,0.14804125578595903,4912,0.778236377944075,0.5052931596091205
491,0.3044498731373532,0.40668309649617923,0.06570853903521608,0.22315849133125124,5141,0.7654441762145414,0.46897490760552424
492,0.2598101453840485,0.1616327048443428,0.22879755565707843,0.3497595941145302,4812,0.746499488269043,0.43599334995843725
493,0.3948655338300704,0.07497348280822964,0.21920069869427183,0.3109602846674281,4751,0.7494281082017387,0.4424331719637971
494,0.6522300351781506,0.02097777565490474,0.11308173919554922,0.21371044997139543,4753,0.7602048976107629,0.4649694929518199
495,0.37910929440283236,0.19543696035827224,0.15926574870791427,0.266187996530981,4831,0.7595713451195554,0.46367211757400123
496,0.4549295166379106,0.15587579807890262,0.11282660457931634,0.2763680807038705,4904,0.7638573150902325,0.47043230016313214
497,0.31946616362481856,0.3368054238708909,0.30898992022525057,0.034738492279039926,4519,0.7565427706916698,0.4691303385704802
498,0.7071750685355541,0.10800902959378383,0.1616964489094323,0.02311945296122961,4598,0.7694283819131807,0.49260548064375814
499,0.5809752476518681,0.1945040786269043,0.06556479040190004,0.15895588331932747,4906,0.7781090092722368,0.5038728088055442
500,0.5997507662711177,0.02132875535506131,0.2370749201708988,0.14184555820292216,4596,0.7541927908333914,0.4586597040905135
501,0.26808766428237857,0.25355706287417085,0.265875339181732,0.21247993366171838,4652,0.7530626829402202,0.456792777300086
502,0.5874284006591622,0.15928958937494725,0.19471084333991967,0.05857116662597087,4612,0.7680630517542553,0.48850823937554205
503,0.41623079515414324,0.12374747695288842,0.086151508607299,0.3738702192856693,5047,0.7540466267624789,0.44640380424014264
504,0.4056953359447368,0.2056551768546678,0.056133456382549664,0.3325160308180457,5134,0.7600605799342404,0.4565640825866771
505,0.2926326675146033,0.2576818122546828,0.053714850725163646,0.39597066950555027,5250,0.747301993218138,0.4276190476190476
506,0.22285923652122458,0.24358903869028892,0.18008556265533468,0.3534661621331519,4942,0.7466386805526796,0.4318089842169162
507,0.4048484644827757,0.35579587610327884,0.207381687566681,0.031973971847264436,4649,0.770798013394927,0.49795654979565496
508,0.3106565312780937,0.12748392756086369,0.2852829136005594,0.2765766275604833,4669,0.7478747482004602,0.44185050331976866
509,0.40371816596453186,0.2441150626090525,0.1513124345420196,0.20085433688439605,4790,0.7662562506728716,0.4803757828810021
510,0.3615634536243148,0.15917889858320355,0.10763330845308994,0.37162433933939165,5028,0.7528739704455962,0.4451073985680191
511,0.5032327217416772,0.019798235357102446,0.13375732414898958,0.3432117187522308,4872,0.7506245875849444,0.44150246305418717
512,0.3094661001813986,0.3070852883441978,0.06130195118167742,0.3221466602927261,5208,0.7559175528215867,0.4479646697388633
513,0.4480352597235865,0.26523838804782224,0.12084971937436263,0.16587663285422866,4832,0.7724720393218321,0.49358443708609273
514,0.29513346910208116,0.22400964822519542,0.24791466049863342,0.23294222217409,4685,0.7541436347303219,0.45720384204909287
515,0.33470062440853543,0.20828085477687583,0.10427290605937485,0.35274561475521393,5055,0.7544086078500754,0.44589515331355095
516,0.3384103699411501,0.3078084301950538,0.0730034977809838,0.2807777020828124,5126,0.7614482336405906,0.4594225516972298
517,0.319989172832896,0.1675228202437102,0.22816865498971456,0.28431935193367924,4744,0.7538094911260307,0.45404721753794264
518,0.32140623819177205,0.29052118686889217,0.20951538666321687,0.17855718827611897,4700,0.7612981430811079,0.47425531914893615
519,0.2909210176891515,0.1467699446185454,0.10680105600617833,0.4555079816861248,5111,0.7428634544766698,0.421248288006261
520,0.3897358616915531,0.15129940618750595,0.04559079222876104,0.4133739398921798,5184,0.7510241119341271,0.4378858024691358
521,0.3124848318973239,0.2808697070527576,0.20741674129687734,0.1992287197530411,4724,0.760396349934863,0.4703640982218459
522,0.6147894152889329,0.13276734177912963,0.1802591843577138,0.07218405857422361,4614,0.767753368132178,0.4861291720849588
523,0.3355970501967582,0.4466195163622299,0.11507822239394125,0.1027052110470708,4871,0.7750687992548598,0.5005132416341613
524,0.5921464374083959,0.09625070755348719,0.26383435325280125,0.04776850178531575,4556,0.7607543839730424,0.4745390693590869
525,0.3341583733548056,0.20877392481897317,0.35133123997977617,0.10573646184644503,4512,0.7511439085376656,0.4587765957446808
526,0.2770200511541152,0.23126166286455657,0.19157915331033304,0.30013913267099507,4837,0.7529361020819952,0.44883192061194954
527,0.2955384892611603,0.25166255596386383,0.22304738675892793,0.22975156801604799,4722,0.7558412071615891,0.4603981363828886
528,0.4203800944833393,0.18487990263274523,0.04817037519098545,0.3465696276929299,5149,0.75898283171697,0.45465138861914933
529,0.3870506438742516,0.23829845249474738,0.09221756667514365,0.28243333695585754,5026,0.7635575521667998,0.46637485077596497
530,0.2557248920997146,0.2033629775843024,0.09864828051842418,0.4422638497975589,5168,0.742442509483672,0.41911764705882354
531,0.36061469813978514,0.292277475384276,0.12838976103460725,0.2187180654413317,4895,0.7659880398865857,0.476608784473953
532,0.47247090884581416,0.15233711114842602,0.05887155087066197,0.31632042913509784,5063,0.7614725899156426,0.46257159786687735
533,0.4864891274631043,0.037281540308151666,0.18925665652722312,0.2869726757015209,4752,0.7517656018499368,0.44591750841750843
534,0.3913835789798462,0.13725689298946922,0.1536412333716243,0.31771829465906026,4864,0.7560286035976367,0.45230263157894735
535,0.4636096281407517,0.15187043792443644,0.10748069639530647,0.2770392375395054,4916,0.7638508549236839,0.4705044751830757
536,0.5051886114127928,0.0071934608506503414,0.05110639578285607,0.4365115319537009,5099,0.7443495173297957,0.4285153951755246
537,0.6274197149864612,0.027174715369721512,0.2730312032358673,0.07237436640795003,4543,0.7552659374854548,0.4609289016068677
538,0.24836490482659465,0.14439095692587867,0.1871929130237473,0.4200512252237793,4940,0.7427859420727799,0.4236842105263158
539,0.5455358767093166,0.13636962417128834,0.2478482501595967,0.0702462489597983,4575,0.762725078308429,0.4810928961748634
540,0.47996194435442735,0.0830915799852268,0.1964250997816131,0.2405213758787328,4708,0.7559196884753041,0.45539507221750214
541,0.5500449826610512,0.040531136321917745,0.2831179886094606,0.12630589240757042,4566,0.7541348163666981,0.45860709592641263
542,0.41374822929058763,0.14040046041888848,0.15567086267122301,0.290180447619301,4822,0.7585511077736001,0.459767731231854
543,0.21850974318690503,0.1447807112614994,0.18616003084678193,0.4505495147048136,4977,0.739029611771801,0.41671689772955595
544,0.4301564890070593,0.09961688377052741,0.12291107125424386,0.3473155559681694,4940,0.7560623571209437,0.45161943319838055
545,0.19377752074841798,0.3036033691933439,0.12525477994540474,0.3773643301128334,5115,0.7436577197858776,0.42346041055718475
546,0.2372331233018843,0.2908840673046978,0.1819583935533371,0.2899244158400808,4867,0.7530487129939063,0.4479145264023012
547,0.3404752402329385,0.19399132139651976,0.21137085057183178,0.25416258779870987,4746,0.7566497561944837,0.45996628739991574
548,0.4438003868117364,0.15355671148564234,0.05401507485431248,0.34862782684830884,5103,0.7588689514481713,0.4552224181853812
549,0.3355506390935247,0.06209036827288287,0.18464426159811848,0.4177147310354739,4898,0.7435530535368937,0.42629644752960394
550,0.33231083232386877,0.1793204775651054,0.2560711773252832,0.2322975127857426,4665,0.7539797252282622,0.45787781350482315
551,0.33104682722572976,0.18262164298106365,0.1814541564679065,0.3048773733253,4835,0.7547067020377839,0.45170630816959667
552,0.2058721168204555,0.3174617110834913,0.13678313988192037,0.33988303221413285,5042,0.7469394795858093,0.4319714399047997
553,0.38568076282118324,0.0504455054082977,0.21848065980729944,0.34539307196321967,4783,0.7459977068384916,0.4344553627430483
554,0.6734009402279597,0.13550658271443183,0.12675072638551668,0.06434175067209182,4654,0.7739200590317832,0.49935539321014183
555,0.418184129970225,0.07303473191276891,0.13263791373207265,0.3761432243849334,4938,0.7513170150704946,0.4424868367760227
556,0.5700935211897916,0.14313084284170188,0.08831387151604088,0.19846176445246552,4853,0.7707893064563156,0.4891819493097053
557,0.35592777778643137,0.24353210872603254,0.17160884159806106,0.228931271889475,4784,0.7617619546903263,0.4709448160535117
558,0.44532550272236116,0.1793586779056341,0.16987003434091247,0.2054457850310922,4742,0.7632085585967275,0.4749051033319275
559,0.532258972657179,0.19564373395343698,0.05520233303651893,0.21689496035286498,4991,0.7733958525017964,0.49028250851532756
560,0.26655289363355156,0.1915556341569335,0.20025988428383665,0.34163158792567827,4868,0.7494172140434313,0.44104354971240756
561,0.31653854110330376,0.22250892160668465,0.18176994450920891,0.2791825927808027,4826,0.7562347123328351,0.4556568586821384
562,0.5058184025845959,0.34971809469668996,0.10816678103819587,0.03629672168051826,4826,0.783125530432446,0.5205138831330294
563,0.41193852604482756,0.06321289205782327,0.1096319494607796,0.41521663243656953,5009,0.7483686607403699,0.4356158913954881
564,0.3286693307567465,0.38072645199176663,0.16788190544241635,0.12272231180907056,4742,0.7679833169635573,0.48882328131590047
565,0.46301666086343646,0.16579656587633815,0.07362651860828644,0.29756025465193886,5026,0.763732296145923,0.4685634699562276
566,0.4721068980932662,0.25257208578443885,0.1644758144135507,0.11084520170874423,4703,0.7710347242701704,0.49436529874548163
567,0.4641267109143012,0.2161070029212682,0.08922831902635915,0.23053796713807143,4937,0.7696342910420477,0.48450475997569376
568,0.273788718986359,0.39473010432344086,0.12610774630908347,0.20537343038111666,4909,0.7639941495053905,0.47076797718476265
569,0.6638511542692785,0.08209454983864577,0.22111531754517644,0.0329389783468992,4549,0.7627987823625184,0.4776874038250165
570,0.31557281052723335,0.19833476793464927,0.12017240809682327,0.36592001344129416,5028,0.7514530308621109,0.44172633253778837
571,0.43225083620936927,0.14577523576197288,0.10818054426061258,0.3137933837680452,4953,0.7608606912005133,0.4627498485766202
572,0.4017616791907695,0.1175293751862141,0.1976325307913557,0.2830764148316607,4754,0.7544867231117216,0.4530921329406815
573,0.486031250126193,0.1110243107868584,0.27015670443723977,0.13278773464970886,4585,0.756811219061269,0.46564885496183206
574,0.4502485768667052,0.18223938923556318,0.1631732767346818,0.2043387571630498,4755,0.7641063386579057,0.4769716088328076
575,0.5589892848983801,0.32865025917900437,0.08885210340853311,0.023508352514082505,4857,0.7851214197551311,0.5252213300391188
576,0.31072875393665816,0.28772432823651617,0.15082956451991664,0.2507173533069091,4876,0.7607389681865202,0.46472518457752254
577,0.36787220364051754,0.2709951641378137,0.061278051631847456,0.29985458058982134,5152,0.7612416462775858,0.45865683229813664
578,0.5567862232758548,0.13459752408524078,0.1483473411988858,0.16026891144001873,4702,0.7666213881254056,0.48213526159081244
579,0.5593331504610889,0.3367794591832169,0.07323047814554513,0.030656912210149257,4894,0.7870054775514154,0.5277891295463834
580,0.5160664753764744,0.08793457516923735,0.1194046904418381,0.2765942590124501,4843,0.7604589665741132,0.4637621309105926
581,0.34981486810160684,0.21558466802085158,0.07467836855853037,0.35992209531901104,5135,0.754796789235555,0.4471275559883155
582,0.5210425679702257,0.19581748294983728,0.07364552259021535,0.20949442648972158,4942,0.7727338901518973,0.4915014164305949
583,0.2086169813025431,0.31204014941467556,0.07435762803495558,0.40498524124782564,5270,0.7407622955349157,0.4140417457305503
584,0.4717987338079761,0.12729958368242011,0.07596239506500516,0.32493928744459866,5018,0.7604985057324757,0.45994420087684335
585,0.5105355788688418,0.05926666829759107,0.09460775464008453,0.3355899981934826,4953,0.7566407053319169,0.4534625479507369
586,0.26848847433539264,0.09868016834758578,0.259797149637612,0.3730342076794097,4778,0.7424722698371746,0.4277940560904144
587,0.3578319891246776,0.2499179313769166,0.06356992761610285,0.32868015188230293,5161,0.7583816304159696,0.45398178647548926
588,0.233798185391866,0.23828030376131334,0.10569384044520184,0.4222276704016188,5160,0.7421217976198278,0.4186046511627907
589,0.5339109771947489,0.17469816923812095,0.12181312004637779,0.16957773352075245,4771,0.7703560800920326,0.48962481660029344
590,0.4003513314891593,0.20891951175330922,0.15600899348068253,0.23472016327684894,4804,0.7624181413965977,0.47210657785179017
591,0.324499193524855,0.2378818154063526,0.36649752140047415,0.07112146966831823,4492,0.7501858287098943,0.45592163846838824
592,0.2978283237239151,0.27412061796346,0.09167942353339274,0.336371634779232,5120,0.7550483245020941,0.4474609375
593,0.3194141703901802,0.14897018112295113,0.08669216484774148,0.4449234836391271,5126,0.7458621873164115,0.4278189621537261
594,0.473715592128636,0.18555728526310689,0.18806685240961496,0.15266027019864217,4678,0.7642582111649656,0.48161607524583155
595,0.5344056740373135,0.2610365792688829,0.17403446467647996,0.030523282017323638,4658,0.7750321064462142,0.5047230571060541
596,0.46292733410930215,0.24100796849790726,0.09800900811472012,0.1980556892780705,4904,0.772382851747338,0.4910277324632953
597,0.3526646584613764,0.16011000852528792,0.19764347629715054,0.2895818567161852,4776,0.7547691956764427,0.4528894472361809
598,0.49015765144431256,0.3018431512088758,0.12930148045960904,0.0786977168872027,4773,0.7777258863726892,0.5068091347161114
599,0.5391166458908019,0.048182189537111245,0.16455398861304596,0.2481471759590408,4735,0.7566477568517767,0.4578669482576558
600,0.34430950166166835,0.04862061900312963,0.16484070348491803,0.442229175850284,4942,0.7411725789874669,0.42047753945770944
601,0.2605787877028419,0.29123559180587855,0.13585130344647892,0.3123343170448007,4990,0.7535465725678944,0.44509018036072145
602,0.7429095356115949,0.10476458187604502,0.12114513897494213,0.031180743537417947,4636,0.7724607069329291,0.49892148403796377
603,0.2560510727075649,0.18393697882607202,0.14021543301416156,0.41979651545220154,5047,0.7441225952809659,0.4255993659599762
604,0.3725766667135867,0.17645268721836393,0.07955770559324833,0.37141294047480106,5096,0.7536947669159889,0.4444662480376766
605,0.2935432027947905,0.24342839297460356,0.17012430927829778,0.2929040949523081,4874,0.7547003743295944,0.45137464095199015
606,0.2122937264474616,0.2950985440631533,0.17942145409275928,0.3131862753966259,4900,0.7491635914987125,0.43918367346938775
607,0.42285459017637683,0.05823114453960625,0.1335214874612169,0.38539277782280007,4938,0.7495171318961972,0.43884163628999595
608,0.5082367887396222,0.3076282549726706,0.147831970210492,0.03630298607721507,4722,0.7776101607398469,0.5084709868699704
609,0.42568726605059476,0.2653376927174341,0.0982208776560499,0.2107541635759211,4940,0.7712405913613986,0.4868421052631579
610,0.33473431086426486,0.06730771112100256,0.235578735543451,0.3623792424712815,4787,0.7442383568367893,0.4307499477752246
611,0.36357269733886893,0.25411940500475544,0.08692365029535765,0.295384247361018,5063,0.7609520193368069,0.4611890183685562
612,0.39134503989709946,0.19078926358625992,0.12841580805717984,0.28944988845946074,4914,0.7611930197622319,0.463980463980464
613,0.38954557011606794,0.14633371583411894,0.06041927052468683,0.4037014435251263,5142,0.751607669637118,0.4397121742512641
614,0.4093246690582301,0.11046841265024168,0.17040108839325827,0.30980582989826994,4808,0.7553986334885759,0.4525790349417637
615,0.4412938572974086,0.11077206477508178,0.18074017925255131,0.26719389867495846,4753,0.7566599852630188,0.4569745423942773
616,0.5483234733793896,0.04732098660675044,0.197298794396366,0.20705674561749401,4679,0.7569222085116918,0.46163710194486
617,0.5295670544247868,0.019249547127043253,0.4142506489462413,0.03693274950192874,4519,0.7487122106314323,0.45032086744855054
618,0.5121041730890978,0.12542451522183157,0.2151476218642317,0.147323689824839,4636,0.760455628354666,0.47303710094909407
619,0.4505540543218177,0.12355214447319929,0.1131665053014134,0.3127272959035696,4929,0.7602465678354291,0.46175694867113004
620,0.6845495126648121,0.0663377831893419,0.08974313649315183,0.15936956765269397,4753,0.7698091312507566,0.48537765621712603
621,0.25061695093424874,0.08245804920063013,0.22752420491433198,0.4394007949507891,4875,0.7375533560662402,0.4155897435897436
622,0.4860346242085859,0.34482165372827006,0.11796397104274382,0.0511797510204001,4800,0.7808689025096747,0.5133333333333333
623,0.30183510985244644,0.26833923448761693,0.048500607372824744,0.3813250482871119,5259,0.7493485534474064,0.4329720479178551
624,0.4537808920434705,0.308641772721157,0.18411197277752583,0.053465362457846555,4671,0.7717266346625664,0.4973239135088846
625,0.477737526061021,0.043231263098036876,0.23136798589480162,0.24766322494614063,4680,0.7510599874801561,0.44871794871794873
626,0.48256968496571934,0.005346623221060552,0.081578640798725,0.4305050510144951,5033,0.7436976335043834,0.42797536260679514
627,0.5689036525677478,0.03743858233858706,0.17154349934976643,0.22211426574389875,4691,0.7565032630021491,0.4583244510765295
628,0.3783679749691657,0.17608406390932274,0.15744203004533439,0.2881059310761772,4842,0.7587384228942806,0.4603469640644362
629,0.27687821547349445,0.10605638164862924,0.28893343898184093,0.3281319638960354,4714,0.7444186233140196,0.4336020364870598
630,0.3163482928940042,0.22462653506559094,0.15461606855048862,0.30440910348991623,4909,0.7563055272031236,0.4534528417192911
631,0.5699171364765474,0.293453508935584,0.09928372221237663,0.037345632375492016,4820,0.7832405824985615,0.520746887966805
632,0.5595828820592725,0.10887846209240241,0.16290977981853785,0.16862887602978707,4686,0.7637363467249231,0.4773794280836534
633,0.4559895455965773,0.38267241970321625,0.113263070172288,0.04807496452791848,4836,0.7817362833917314,0.5148883374689827
634,0.49270879172184623,0.18900768147054034,0.10515281946422975,0.21313070734338363,4869,0.7692162574945999,0.4851098788252208
635,0.49698959636360035,0.226645289570993,0.12016087941785987,0.1562042346475468,4790,0.7723158557815585,0.49352818371607515
636,0.4699061838855944,0.03481609602054347,0.13827873398624896,0.35699898610761316,4896,0.7504859713496674,0.44056372549019607
637,0.6149363301111642,0.09027224889024432,0.13833051371404842,0.15646090728454307,4683,0.7652191077238047,0.47789878283151827
638,0.2638900405443096,0.2819425657058113,0.114619551647116,0.339547842102763,5070,0.7518022065692664,0.4416173570019724
639,0.2966703879052996,0.18433145672107873,0.163816638534868,0.35518151683875376,4932,0.7510990659023397,0.4416058394160584
640,0.4014700027241545,0.11752498888241478,0.07673226212772073,0.4042727462657098,5091,0.7510716354467643,0.439402867805932
641,0.53262124990605,0.06689960768869876,0.24222703371022253,0.15825210869502873,4609,0.7554728478088304,0.46257322629637665
642,0.5536479565447413,0.257244657093895,0.18088077049230353,0.008226615869060124,4635,0.775157550322814,0.5061488673139158
643,0.39446457766595755,0.20658162318280476,0.21674549423094208,0.18220830492029566,4663,0.7594604242634636,0.4711559082135964
644,0.5653512253021584,0.15383392273716456,0.06619389083482612,0.21462096112585102,4926,0.7716465934879766,0.4890377588306943
645,0.4449848728243295,0.054608282212546336,0.09497567849811983,0.40543116646500443,5017,0.7491046384438844,0.4371138130356787
646,0.3157171492244146,0.16326063586815182,0.18977726690512942,0.3312449480023042,4854,0.7525932553277582,0.4468479604449938
647,0.5212326467461835,0.2980028099300458,0.15933361524270423,0.021430928081066405,4699,0.7768689665052071,0.5086188550755479
648,0.3616428880180784,0.008018475468187087,0.16188838820736523,0.4684502483063693,4953,0.7367675812182746,0.4120734908136483
649,0.22824678586046235,0.1390526193869382,0.2272033298105409,0.4054972649420587,4887,0.7414713299294482,0.42480049109883367
650,0.48874289812350213,0.24541460106952678,0.050858615567539574,0.21498388523943143,5045,0.7746463103193139,0.49137760158572846
651,0.4596151725492893,0.20903416343474626,0.09955579911875455,0.2317948648972099,4915,0.7690201290227416,0.4821973550356053
652,0.3348684028675314,0.22611004139710406,0.11948141991377544,0.3195401358215892,4999,0.757191922841387,0.45249049809961994
653,0.4056278285039177,0.2860211901432201,0.09694569268456474,0.2114052886682974,4960,0.7711529743165054,0.4854838709677419
654,0.5319435263446918,0.006123809523178418,0.18558043016817655,0.2763522339639533,4741,0.7508942067184283,0.4450537861210715
655,0.2948776662620358,0.2039776787269356,0.18390047846149574,0.3172441765495328,4863,0.7525287760197774,0.44581534032490233
656,0.5583746900092099,0.16155430675208435,0.1909894063863562,0.0890815968523496,4629,0.7670411097735295,0.485850075610283
657,0.41081298681185185,0.04115718761278652,0.18635991922379375,0.36166990635156787,4836,0.7469641680626672,0.43548387096774194
658,0.2159914887833925,0.2734483128844579,0.12486661658973856,0.385693581742411,5108,0.7444455723122378,0.42541111981205953
659,0.41799872825932083,0.09469034028188301,0.14988984925224583,0.3374210822065503,4876,0.7545948192771883,0.4497538966365874
660,0.5502855153681113,0.08139423282635581,0.19071391963972592,0.17760633216580687,4658,0.7604174146557375,0.47015886646629457
661,0.29569575570330053,0.12789662795508375,0.10650887090168988,0.46989874543992594,5109,0.7420016526934455,0.4196515952241143
662,0.5785812971108295,0.07360968714206566,0.23653273560755253,0.11127628013955211,4584,0.7587608461625633,0.468586387434555
663,0.42981710538581414,0.1206470891992388,0.20217671308479698,0.24735909233015005,4731,0.7561378133061585,0.4580426971042063
664,0.5754727229703605,0.13382177883181848,0.14234827130444422,0.1483572268933767,4702,0.7679923981793577,0.4851127179923437
665,0.41223762865164626,0.2803443357598582,0.055351235686845045,0.2520667999016505,5111,0.7683488796453526,0.47524946194482487
666,0.35377018897597495,0.2521152887380459,0.12433405743461894,0.26978046485136015,4945,0.7624982809706248,0.4661274014155713
667,0.3947867207630303,0.2669817645855169,0.2648237226567761,0.07340779199467663,4555,0.7604538070416319,0.47705817782656423
668,0.47980694122036394,0.04202437095783899,0.21105742899239704,0.2671112588293999,4719,0.7506445831692653,0.44522144522144524
669,0.5419357971464446,0.17068052448270954,0.1789177900458627,0.10846588832498319,4651,0.7678177464869858,0.487422059772092
670,0.4682785343029585,0.0765576773227964,0.1512277645783073,0.3039360237959378,4825,0.7560813494136289,0.45492227979274613
671,0.6198050508452645,0.08216723057309973,0.1592577965847128,0.1387699219969228,4651,0.7648899484158153,0.4779617286605031
672,0.37694716743763146,0.11592866054708396,0.07670325180268321,0.4304209202126014,5118,0.7481407472263544,0.4329816334505666
673,0.5557459818623206,0.0002116318584154065,0.20744664659537937,0.2365957396838846,4692,0.750719021754502,0.4475703324808184
674,0.42820849856492155,0.09894786454120093,0.14051780742096193,0.33232582947291567,4891,0.7558409548125885,0.4518503373543243
675,0.39663939066162424,0.041758883892195474,0.17646832135136412,0.3851334040948162,4867,0.7459991043451478,0.4308608999383604
676,0.4044272791981853,0.10478922508139699,0.054898461177970814,0.4358850345424469,5149,0.7483703417130255,0.4332880170906972
677,0.49848546270410304,0.2781293173676533,0.11003527054941764,0.113349949378826,4818,0.7775404019799421,0.504151100041511
678,0.47537603529963274,0.08444515186703976,0.17441321377490052,0.26576559905842695,4755,0.7564966370270966,0.45783385909568874
679,0.3104875083467407,0.23697889389528348,0.10878487210769743,0.3437487256502784,5052,0.7536974839557591,0.44635787806809185
680,0.37921821091338503,0.2236397274056698,0.12412789274521013,0.273014168935735,4927,0.7628716198527835,0.4678303227115892
681,0.5316428807825546,0.19616502978818234,0.18006295454118504,0.09212913488807802,4651,0.7695884082939874,0.4900021500752526
682,0.2863353325856648,0.41261594639828303,0.10718094080640234,0.1938677802096499,4963,0.7666157668230258,0.4763248035462422
683,0.433774533756319,0.34168506821880007,0.13063531246313428,0.09390508556174648,4798,0.775695974636134,0.5022926219258024
684,0.37647951576642497,0.29308756210489156,0.059678422091259634,0.2707545000374238,5139,0.7646503546500261,0.46760070052539404
685,0.45434542139714806,0.15403367956727537,0.21179446239168778,0.1798264366438888,4663,0.7601742491100357,0.47244263349774823
686,0.515723959144717,0.06309950085116918,0.08253576927614388,0.3386407707279699,4966,0.7567582584372287,0.45328231977446637
687,0.4251850083567476,0.21598606741253726,0.19808998876250325,0.16073893546821189,4674,0.762941422669779,0.47839109970047067
